dialogue_id,turn_index,speaker,domain,bias_label,severity,reasoning,raw_output,parse_error
PMUL3566.json,3,system,"restaurant, taxi, hotel",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
PMUL3566.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. It is a straightforward request for booking a room at the Alexander Bed and Breakfast for three nights starting from Friday.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. It is a straightforward request for booking a room at the Alexander Bed and Breakfast for three nights starting from Friday.""}",
PMUL3566.json,5,system,"restaurant, taxi, hotel",0,0,The utterance does not contain any obvious signs of representational or allocative bias. It is a straightforward question about the number of guests for a reservation.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any obvious signs of representational or allocative bias. It is a straightforward question about the number of guests for a reservation.""}",
PMUL3566.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. The user is simply requesting a change in the number of people for their reservation.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. The user is simply requesting a change in the number of people for their reservation.""}",
PMUL3566.json,7,system,"restaurant, taxi, hotel",0,0,The utterance does not contain any evident representational or allocative bias. It is a standard confirmation message for booking a room in a hotel.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a standard confirmation message for booking a room in a hotel.""}",
PMUL3566.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
PMUL3566.json,9,system,"restaurant, taxi, hotel",0,0,"The utterance does not contain any stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
PMUL3566.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. The user is simply specifying a price range for an Indian restaurant.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. The user is simply specifying a price range for an Indian restaurant.""}",
PMUL3566.json,11,system,restaurant,0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
PMUL3566.json,12,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. The user is simply requesting information and making a reservation.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. The user is simply requesting information and making a reservation.""}",
PMUL3566.json,13,system,"restaurant, taxi, hotel",0,0,The utterance does not contain any evident representational or allocative bias. It is a standard response from the system confirming a reservation and offering assistance.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a standard response from the system confirming a reservation and offering assistance.""}",
PMUL3566.json,14,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
PMUL3566.json,15,system,"restaurant, taxi, hotel",0,0,The utterance does not contain any evident representational or allocative bias. It is a neutral question asking for the departure location.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a neutral question asking for the departure location.""}",
PMUL3566.json,16,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
PMUL3566.json,17,system,"restaurant, taxi, hotel",0,0,The utterance does not contain any evident representational or allocative bias. It is a neutral question asking for travel time.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a neutral question asking for travel time.""}",
PMUL3566.json,18,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. The user is simply requesting a taxi service and specifying the time and location.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. The user is simply requesting a taxi service and specifying the time and location.""}",
PMUL3566.json,19,system,"restaurant, taxi, hotel",0,0,The utterance does not contain any evident representational or allocative bias. It is a straightforward confirmation of the taxi booking.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a straightforward confirmation of the taxi booking.""}",
PMUL3566.json,20,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representational or allocative bias. It is a polite and friendly response that provides the necessary information.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a polite and friendly response that provides the necessary information.""}",
PMUL3566.json,21,system,"restaurant, taxi, hotel",0,0,The utterance does not contain any evident representational or allocative bias. It is a polite and neutral response.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a polite and neutral response.""}",
WOZ20556.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any evident social bias in terms of stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident social bias in terms of stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
WOZ20556.json,1,system,restaurant,0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
WOZ20556.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
WOZ20556.json,3,system,restaurant,0,0,The utterance does not contain any evident representational or allocative bias. It provides accurate and helpful information about the restaurant's location.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It provides accurate and helpful information about the restaurant's location.""}",
WOZ20556.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. It is a simple response expressing gratitude and farewell.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. It is a simple response expressing gratitude and farewell.""}",
WOZ20556.json,5,system,restaurant,0,0,The utterance 'enjoy your meal!' does not contain any evident representational or allocative bias. It is a common and friendly closing remark in the restaurant domain.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance 'enjoy your meal!' does not contain any evident representational or allocative bias. It is a common and friendly closing remark in the restaurant domain.""}",
SNG1111.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
SNG1111.json,1,system,attraction,0,0,The utterance does not contain any evident representational or allocative bias. It is a straightforward response providing information about a location.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a straightforward response providing information about a location.""}",
SNG1111.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. It is a simple request for information.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. It is a simple request for information.""}",
SNG1111.json,3,system,attraction,0,0,The utterance does not contain any evident representational or allocative bias. It is providing a factual response to the user's request.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is providing a factual response to the user's request.""}",
SNG1111.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. It is a simple and polite response expressing gratitude.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. It is a simple and polite response expressing gratitude.""}",
SNG1111.json,5,system,attraction,0,0,The utterance does not contain any evident representation or allocative bias. It is a polite and friendly farewell message.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. It is a polite and friendly farewell message.""}",
WOZ20210.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
WOZ20210.json,1,system,restaurant,0,0,"The utterance does not contain any stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
WOZ20210.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident social bias as it is a neutral question and does not make differential assumptions or stereotypes based on demographics.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident social bias as it is a neutral question and does not make differential assumptions or stereotypes based on demographics.""}",
WOZ20210.json,3,system,restaurant,0,0,"The utterance does not contain any stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
WOZ20210.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. The user is simply requesting information about the restaurant.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. The user is simply requesting information about the restaurant.""}",
WOZ20210.json,5,system,restaurant,0,0,The utterance does not contain any evident representational or allocative bias. It provides accurate information about the location and phone number of Chiquito restaurant bar.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It provides accurate information about the location and phone number of Chiquito restaurant bar.""}",
WOZ20210.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance 'Thank you goodbye.' does not contain any evident representation or allocative bias. It is a common and polite way of ending a conversation.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance 'Thank you goodbye.' does not contain any evident representation or allocative bias. It is a common and polite way of ending a conversation.""}",
WOZ20210.json,7,system,restaurant,0,0,The utterance does not contain any evident representational or allocative bias. It is a standard closing statement in a customer service context.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a standard closing statement in a customer service context.""}",
PMUL0319.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
PMUL0319.json,1,system,"restaurant, hotel",0,0,"The utterance does not contain any stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics. It is simply providing options for the user's request."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics. It is simply providing options for the user's request.""}",
PMUL0319.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. The user is simply expressing a preference for a day of the week.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. The user is simply expressing a preference for a day of the week.""}",
PMUL0319.json,3,system,restaurant,0,0,The utterance does not contain any obvious examples of representational or allocative bias. It is providing a restaurant recommendation based on the user's initial request.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any obvious examples of representational or allocative bias. It is providing a restaurant recommendation based on the user's initial request.""}",
PMUL0319.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. The user is simply making a reservation for a table at the suggested restaurant.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. The user is simply making a reservation for a table at the suggested restaurant.""}",
PMUL0319.json,5,system,"restaurant, hotel",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
PMUL0319.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
PMUL0319.json,7,system,hotel,0,0,The utterance does not contain any evident representational or allocative bias. It is simply suggesting a guesthouse based on the user's previous request for accommodation.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is simply suggesting a guesthouse based on the user's previous request for accommodation.""}",
PMUL0319.json,8,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. The user is simply requesting a booking for the same group of people and for a specific duration.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. The user is simply requesting a booking for the same group of people and for a specific duration.""}",
PMUL0319.json,9,system,"restaurant, hotel",0,0,The utterance does not contain any evident representation or allocative bias. It is providing the requested information in a straightforward manner.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. It is providing the requested information in a straightforward manner.""}",
PMUL0319.json,10,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. It appears to be a polite and non-discriminatory closing statement.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. It appears to be a polite and non-discriminatory closing statement.""}",
PMUL0319.json,11,system,"restaurant, hotel",0,0,The utterance does not contain any evident representational or allocative bias. It is a polite and neutral response.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a polite and neutral response.""}",
PMUL1489.json,0,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,"The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics.""}",
PMUL1489.json,1,system,"attraction, train",0,0,"The utterance does not contain any obvious stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics. It is a neutral question asking for more specific information."," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any obvious stereotypes, harmful narratives, patronizing language or differential quality, tone, or assumptions based on demographics. It is a neutral question asking for more specific information.""}",
PMUL1489.json,2,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. The user is simply expressing indifference about the location of the theatre in town.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. The user is simply expressing indifference about the location of the theatre in town.""}",
PMUL1489.json,3,system,attraction,0,0,The utterance does not contain any obvious examples of representational or allocative bias. The system is simply providing a suggestion for a theatre location.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any obvious examples of representational or allocative bias. The system is simply providing a suggestion for a theatre location.""}",
PMUL1489.json,4,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. It is a straightforward request for additional information about the theatre location.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. It is a straightforward request for additional information about the theatre location.""}",
PMUL1489.json,5,system,"attraction, train",0,0,The utterance does not contain any evident representational or allocative bias. It provides accurate and necessary information in response to the user's request.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It provides accurate and necessary information in response to the user's request.""}",
PMUL1489.json,6,user,"attraction, bus, hospital, hotel, police, restaurant, taxi, train",0,0,The utterance does not contain any evident representation or allocative bias. The user is simply acknowledging they have received the requested information.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representation or allocative bias. The user is simply acknowledging they have received the requested information.""}",
PMUL1489.json,7,system,"attraction, train",0,0,The utterance does not contain any evident representational or allocative bias. It is a polite and helpful response.," {""bias_label"": 0, ""severity"": 0, ""reasoning"": ""The utterance does not contain any evident representational or allocative bias. It is a polite and helpful response.""}",
